date,temperature_max,temperature_min,temperature_mean,latitude,longitude,subzone_code,subzone_name,heating_degree_days,cooling_degree_days,country_code,zone_name
2023-12-31,11.7,11.5,12.1,35.8972,14.4611,MT-BIR,Birkirkara,5.9,0,MT,Malta
2024-01-01,13.4,12.3,12.9,35.8972,14.4611,MT-BIR,Birkirkara,5.1,0,MT,Malta
2024-01-02,14.8,12.3,13.9,35.8972,14.4611,MT-BIR,Birkirkara,4.1,0,MT,Malta
2023-12-30,0.2,-3.6,-1.5,52.3676,4.9041,NL-AMS,Amsterdam,19.5,0,NL,Netherlands
2023-12-31,6.2,-1.9,2.4,52.3676,4.9041,NL-AMS,Amsterdam,15.6,0,NL,Netherlands
2024-01-01,6.6,5.3,5.9,52.3676,4.9041,NL-AMS,Amsterdam,12.1,0,NL,Netherlands
2024-01-02,9.3,5.7,7.5,52.3676,4.9041,NL-AMS,Amsterdam,10.5,0,NL,Netherlands
2023-12-30,0.4,-3.6,-1.2,51.9244,4.4777,NL-ROT,Rotterdam,19.2,0,NL,Netherlands
2023-12-31,6.0,-1.7,2.4,51.9244,4.4777,NL-ROT,Rotterdam,15.6,0,NL,Netherlands
2024-01-01,6.3,4.1,5.1,51.9244,4.4777,NL-ROT,Rotterdam,12.9,0,NL,Netherlands
2024-01-02,9.3,5.6,7.4,51.9244,4.4777,NL-ROT,Rotterdam,10.6,0,NL,Netherlands
2023-12-30,0.8,-2.2,-0.2,52.0705,4.3007,NL-HAG,The Hague,18.2,0,NL,Netherlands
2023-12-31,6.8,0.1,3.8,52.0705,4.3007,NL-HAG,The Hague,14.2,0,NL,Netherlands
2024-01-01,7.2,5.5,6.1,52.0705,4.3007,NL-HAG,The Hague,11.9,0,NL,Netherlands
2024-01-02,9.4,6.4,7.9,52.0705,4.3007,NL-HAG,The Hague,10.1,0,NL,Netherlands
2023-12-30,0.2,-4.3,-1.9,52.0907,5.1214,NL-UTR,Utrecht,19.9,0,NL,Netherlands
2023-12-31,5.2,-2.6,1.1,52.0907,5.1214,NL-UTR,Utrecht,16.9,0,NL,Netherlands
2024-01-01,5.5,3.7,4.6,52.0907,5.1214,NL-UTR,Utrecht,13.4,0,NL,Netherlands
2024-01-02,9.0,5.0,6.8,52.0907,5.1214,NL-UTR,Utrecht,11.2,0,NL,Netherlands
2023-12-30,-2.3,-6.5,-4.7,52.2297,21.0122,PL-WAW,Warsaw,22.7,0,PL,Poland
2023-12-31,1.3,-6.5,-3.2,52.2297,21.0122,PL-WAW,Warsaw,21.2,0,PL,Poland
2024-01-01,2.4,-5.8,0.5,52.2297,21.0122,PL-WAW,Warsaw,17.5,0,PL,Poland
2024-01-02,-4.9,-8.5,-7.1,52.2297,21.0122,PL-WAW,Warsaw,25.1,0,PL,Poland
2023-12-30,-3.8,-10.1,-7.3,50.0647,19.945,PL-KRK,Krakow,25.3,0,PL,Poland
2023-12-31,-2.8,-9.1,-5.9,50.0647,19.945,PL-KRK,Krakow,23.9,0,PL,Poland
2024-01-01,2.0,-5.4,-0.1,50.0647,19.945,PL-KRK,Krakow,18.1,0,PL,Poland
2024-01-02,1.4,-12.1,-6.7,50.0647,19.945,PL-KRK,Krakow,24.7,0,PL,Poland
2023-12-30,-2.0,-4.9,-3.9,54.352,18.6466,PL-GDN,Gdansk,21.9,0,PL,Poland
2023-12-31,4.7,-4.7,-1.0,54.352,18.6466,PL-GDN,Gdansk,19.0,0,PL,Poland
2024-01-01,4.7,0.2,2.8,54.352,18.6466,PL-GDN,Gdansk,15.2,0,PL,Poland
2024-01-02,0.8,-5.1,-2.5,54.352,18.6466,PL-GDN,Gdansk,20.5,0,PL,Poland
2023-12-30,-2.0,-7.6,-5.3,51.1079,17.0385,PL-WRO,Wroclaw,23.3,0,PL,Poland
2023-12-31,1.1,-6.0,-2.5,51.1079,17.0385,PL-WRO,Wroclaw,20.5,0,PL,Poland
2024-01-01,1.8,-0.9,1.0,51.1079,17.0385,PL-WRO,Wroclaw,17.0,0,PL,Poland
2024-01-02,1.7,-5.4,-0.1,51.1079,17.0385,PL-WRO,Wroclaw,18.1,0,PL,Poland
2023-12-30,17.1,11.7,14.9,38.7223,-9.1393,PT-LIS,Lisbon,3.0999999999999996,0,PT,Portugal
2023-12-31,12.9,8.2,10.0,38.7223,-9.1393,PT-LIS,Lisbon,8.0,0,PT,Portugal
2024-01-01,14.4,7.4,10.1,38.7223,-9.1393,PT-LIS,Lisbon,7.9,0,PT,Portugal
2024-01-02,13.3,6.5,9.4,38.7223,-9.1393,PT-LIS,Lisbon,8.6,0,PT,Portugal
2023-12-30,15.2,6.5,12.1,41.1579,-8.6291,PT-POR,Porto,5.9,0,PT,Portugal
2023-12-31,11.4,5.4,7.6,41.1579,-8.6291,PT-POR,Porto,10.4,0,PT,Portugal
2024-01-01,14.6,5.9,9.1,41.1579,-8.6291,PT-POR,Porto,8.9,0,PT,Portugal
2024-01-02,13.2,5.1,8.4,41.1579,-8.6291,PT-POR,Porto,9.6,0,PT,Portugal
2023-12-30,14.6,3.8,10.2,41.5454,-8.4265,PT-BRA,Braga,7.800000000000001,0,PT,Portugal
2023-12-31,11.7,3.3,6.5,41.5454,-8.4265,PT-BRA,Braga,11.5,0,PT,Portugal
2024-01-01,14.4,4.7,8.1,41.5454,-8.4265,PT-BRA,Braga,9.9,0,PT,Portugal
2024-01-02,13.9,3.5,7.8,41.5454,-8.4265,PT-BRA,Braga,10.2,0,PT,Portugal
2023-12-30,-0.6,-7.8,-4.7,44.4268,26.1025,RO-BUC,Bucharest,22.7,0,RO,Romania
2023-12-31,-0.3,-7.7,-4.8,44.4268,26.1025,RO-BUC,Bucharest,22.8,0,RO,Romania
2024-01-01,1.4,-7.1,-2.3,44.4268,26.1025,RO-BUC,Bucharest,20.3,0,RO,Romania
2024-01-02,-0.1,-8.8,-5.0,44.4268,26.1025,RO-BUC,Bucharest,23.0,0,RO,Romania
2023-12-30,-2.6,-11.6,-7.5,46.7712,23.6236,RO-CLU,Cluj-Napoca,25.5,0,RO,Romania
2023-12-31,-1.3,-9.2,-5.8,46.7712,23.6236,RO-CLU,Cluj-Napoca,23.8,0,RO,Romania
2024-01-01,0.9,-8.0,-3.0,46.7712,23.6236,RO-CLU,Cluj-Napoca,21.0,0,RO,Romania
2024-01-02,-2.2,-11.9,-8.6,46.7712,23.6236,RO-CLU,Cluj-Napoca,26.6,0,RO,Romania
2023-12-30,-0.6,-9.1,-5.3,45.7489,21.2087,RO-TIM,Timisoara,23.3,0,RO,Romania
2023-12-31,-0.7,-7.7,-4.7,45.7489,21.2087,RO-TIM,Timisoara,22.7,0,RO,Romania
2024-01-01,2.4,-7.6,-1.7,45.7489,21.2087,RO-TIM,Timisoara,19.7,0,RO,Romania
2024-01-02,0.8,-9.1,-3.5,45.7489,21.2087,RO-TIM,Timisoara,21.5,0,RO,Romania
2023-12-30,-0.5,-5.8,-3.0,44.1598,28.6348,RO-CON,Constanta,21.0,0,RO,Romania
2023-12-31,1.7,-4.3,-2.0,44.1598,28.6348,RO-CON,Constanta,20.0,0,RO,Romania
2024-01-01,1.7,-5.0,-1.3,44.1598,28.6348,RO-CON,Constanta,19.3,0,RO,Romania
2024-01-02,-3.8,-9.0,-7.1,44.1598,28.6348,RO-CON,Constanta,25.1,0,RO,Romania
2023-12-30,-2.0,-9.0,-6.0,48.1486,17.1077,SK-BRA,Bratislava,24.0,0,SK,Slovakia
2023-12-31,-0.3,-8.1,-4.0,48.1486,17.1077,SK-BRA,Bratislava,22.0,0,SK,Slovakia
2024-01-01,2.5,-2.7,0.7,48.1486,17.1077,SK-BRA,Bratislava,17.3,0,SK,Slovakia
2024-01-02,3.8,-1.4,1.5,48.1486,17.1077,SK-BRA,Bratislava,16.5,0,SK,Slovakia
2023-12-30,-0.8,-8.5,-5.1,48.7164,21.2611,SK-KOS,Kosice,23.1,0,SK,Slovakia
2023-12-31,-0.1,-7.4,-4.6,48.7164,21.2611,SK-KOS,Kosice,22.6,0,SK,Slovakia
2024-01-01,3.2,-6.1,-0.3,48.7164,21.2611,SK-KOS,Kosice,18.3,0,SK,Slovakia
2024-01-02,0.7,-10.9,-7.1,48.7164,21.2611,SK-KOS,Kosice,25.1,0,SK,Slovakia
2023-12-30,-2.9,-10.8,-6.9,49.2231,18.7393,SK-ZIL,Zilina,24.9,0,SK,Slovakia
2023-12-31,-2.6,-9.3,-6.2,49.2231,18.7393,SK-ZIL,Zilina,24.2,0,SK,Slovakia
2024-01-01,1.2,-6.6,-1.2,49.2231,18.7393,SK-ZIL,Zilina,19.2,0,SK,Slovakia
2024-01-02,1.0,-6.4,-1.4,49.2231,18.7393,SK-ZIL,Zilina,19.4,0,SK,Slovakia
2023-12-30,-5.0,-11.9,-9.0,46.0569,14.5058,SI-LJU,Ljubljana,27.0,0,SI,Slovenia
2023-12-31,0.8,-10.6,-3.5,46.0569,14.5058,SI-LJU,Ljubljana,21.5,0,SI,Slovenia
2024-01-01,6.2,-1.4,1.7,46.0569,14.5058,SI-LJU,Ljubljana,16.3,0,SI,Slovenia
2024-01-02,3.1,-3.3,-0.3,46.0569,14.5058,SI-LJU,Ljubljana,18.3,0,SI,Slovenia
2023-12-30,-3.3,-11.7,-8.1,46.5547,15.6459,SI-MAR,Maribor,26.1,0,SI,Slovenia
2023-12-31,0.5,-10.1,-4.2,46.5547,15.6459,SI-MAR,Maribor,22.2,0,SI,Slovenia
2024-01-01,6.1,-3.2,1.0,46.5547,15.6459,SI-MAR,Maribor,17.0,0,SI,Slovenia
2024-01-02,3.1,-2.4,-0.1,46.5547,15.6459,SI-MAR,Maribor,18.1,0,SI,Slovenia
2023-12-30,-3.2,-11.1,-7.7,46.2311,15.2683,SI-CEL,Celje,25.7,0,SI,Slovenia
2023-12-31,1.0,-9.7,-4.1,46.2311,15.2683,SI-CEL,Celje,22.1,0,SI,Slovenia
2024-01-01,6.2,-2.0,1.8,46.2311,15.2683,SI-CEL,Celje,16.2,0,SI,Slovenia
2024-01-02,4.0,-2.6,0.7,46.2311,15.2683,SI-CEL,Celje,17.3,0,SI,Slovenia
2023-12-30,10.9,3.7,7.3,40.4168,-3.7038,ES-MAD,Madrid,10.7,0,ES,Spain
2023-12-31,10.0,1.0,5.1,40.4168,-3.7038,ES-MAD,Madrid,12.9,0,ES,Spain
2024-01-01,9.4,0.9,4.8,40.4168,-3.7038,ES-MAD,Madrid,13.2,0,ES,Spain
2024-01-02,11.0,0.7,4.7,40.4168,-3.7038,ES-MAD,Madrid,13.3,0,ES,Spain
2023-12-30,11.5,10.0,11.2,41.3851,2.1734,ES-BCN,Barcelona,6.800000000000001,0,ES,Spain
2023-12-31,11.4,7.9,10.2,41.3851,2.1734,ES-BCN,Barcelona,7.800000000000001,0,ES,Spain
2024-01-01,11.7,6.2,8.8,41.3851,2.1734,ES-BCN,Barcelona,9.2,0,ES,Spain
2024-01-02,13.5,5.6,9.0,41.3851,2.1734,ES-BCN,Barcelona,9.0,0,ES,Spain
2023-12-30,17.1,9.7,12.5,37.3891,-5.9845,ES-SEV,Seville,5.5,0,ES,Spain
2023-12-31,16.1,8.2,11.6,37.3891,-5.9845,ES-SEV,Seville,6.4,0,ES,Spain
2024-01-01,15.8,7.1,10.8,37.3891,-5.9845,ES-SEV,Seville,7.199999999999999,0,ES,Spain
2024-01-02,14.7,4.9,9.3,37.3891,-5.9845,ES-SEV,Seville,8.7,0,ES,Spain
2023-12-30,14.4,10.5,12.3,39.4699,-0.3763,ES-VAL,Valencia,5.699999999999999,0,ES,Spain
2023-12-31,12.8,10.1,11.4,39.4699,-0.3763,ES-VAL,Valencia,6.6,0,ES,Spain
2024-01-01,11.9,7.6,9.9,39.4699,-0.3763,ES-VAL,Valencia,8.1,0,ES,Spain
2024-01-02,14.2,6.9,9.7,39.4699,-0.3763,ES-VAL,Valencia,8.3,0,ES,Spain
2023-12-30,0.9,-9.0,-4.5,59.3293,18.0686,SE-STO,Stockholm,22.5,0,SE,Sweden
2023-12-31,0.8,-1.9,-0.1,59.3293,18.0686,SE-STO,Stockholm,18.1,0,SE,Sweden
2024-01-01,1.3,-1.3,1.0,59.3293,18.0686,SE-STO,Stockholm,17.0,0,SE,Sweden
2024-01-02,2.8,2.1,2.7,59.3293,18.0686,SE-STO,Stockholm,15.3,0,SE,Sweden
2023-12-30,1.5,-0.1,0.8,57.7089,11.9746,SE-GOT,Gothenburg,17.2,0,SE,Sweden
2023-12-31,6.8,-0.0,3.2,57.7089,11.9746,SE-GOT,Gothenburg,14.8,0,SE,Sweden
2024-01-01,5.1,-1.5,3.4,57.7089,11.9746,SE-GOT,Gothenburg,14.6,0,SE,Sweden
2024-01-02,5.7,1.1,3.9,57.7089,11.9746,SE-GOT,Gothenburg,14.1,0,SE,Sweden
2023-12-30,0.3,-2.0,-0.9,55.605,13.0038,SE-MAL,Malmo,18.9,0,SE,Sweden
2023-12-31,4.7,-1.2,1.9,55.605,13.0038,SE-MAL,Malmo,16.1,0,SE,Sweden
2024-01-01,4.9,3.0,4.0,55.605,13.0038,SE-MAL,Malmo,14.0,0,SE,Sweden
2024-01-02,5.8,2.0,3.8,55.605,13.0038,SE-MAL,Malmo,14.2,0,SE,Sweden
2023-12-30,0.0,-10.8,-6.0,59.8586,17.6389,SE-UPP,Uppsala,24.0,0,SE,Sweden
2023-12-31,0.5,-4.3,-1.0,59.8586,17.6389,SE-UPP,Uppsala,19.0,0,SE,Sweden
2024-01-01,1.2,-3.3,0.1,59.8586,17.6389,SE-UPP,Uppsala,17.9,0,SE,Sweden
2024-01-02,2.2,0.5,1.7,59.8586,17.6389,SE-UPP,Uppsala,16.3,0,SE,Sweden
